,parent,child,tMRCA,env region,number of AA in region,number of subsitutions,substitution/AA,substitution/AA/year,number of deletions,deletion/AA,deletion/AA/year,number of insertions,insertion/AA,insertion/AA/year,number of insertions - deletions,(insertions-deletions)/AA,(insertions-deletions)/AA/year
9747,N1213,B.BE.2019.EI.MT417771.-,24.8617,gp120 - V3,40,0,0.0,0.0,0,0.0,0.0,1,0.025,0.0010055627732616836,1,0.025,0.0010055627732616836
9748,N1213,B.BE.2019.EI.MT417771.-,24.8617,gp120 - C3,51,7,0.13725490196078433,0.005520736794377872,2,0.0392156862745098,0.0015773533698222489,0,0.0,0.0,-2,-0.0392156862745098,-0.0015773533698222489
9749,N1213,B.BE.2019.EI.MT417771.-,24.8617,gp120 - V4,52,4,0.07692307692307693,0.003094039302343642,0,0.0,0.0,11,0.21153846153846154,0.008508608081445015,11,0.21153846153846154,0.008508608081445015
9750,N1213,B.BE.2019.EI.MT417771.-,24.8617,gp120 - C4,40,1,0.025,0.0010055627732616836,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9751,N1213,B.BE.2019.EI.MT417771.-,24.8617,gp120 - V5,14,2,0.14285714285714285,0.0057460729900667635,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9752,N1213,B.BE.2019.EI.MT417771.-,24.8617,gp120 - C5,40,2,0.05,0.0020111255465233673,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9753,N1213,B.BE.2019.EI.MT417771.-,24.8617,gp41,346,11,0.031791907514450865,0.0012787503475004069,4,0.011560693641618497,0.0004650001263637843,0,0.0,0.0,-4,-0.011560693641618497,-0.0004650001263637843
9754,N1213,B.BE.2019.EJ.MT417772.-,24.8617,signal peptide,33,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9755,N1213,B.BE.2019.EJ.MT417772.-,24.8617,gp120 - C1,99,0,0.0,0.0,3,0.030303030303030304,0.0012188639675899196,0,0.0,0.0,-3,-0.030303030303030304,-0.0012188639675899196
9756,N1213,B.BE.2019.EJ.MT417772.-,24.8617,gp120 - V1,37,5,0.13513513513513514,0.005435474450063155,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9757,N1213,B.BE.2019.EJ.MT417772.-,24.8617,gp120 - V2,44,11,0.25,0.010055627732616836,11,0.25,0.010055627732616836,0,0.0,0.0,-11,-0.25,-0.010055627732616836
9758,N1213,B.BE.2019.EJ.MT417772.-,24.8617,gp120 - C2,97,4,0.041237113402061855,0.0016586602445553544,4,0.041237113402061855,0.0016586602445553544,0,0.0,0.0,-4,-0.041237113402061855,-0.0016586602445553544
9759,N1213,B.BE.2019.EJ.MT417772.-,24.8617,gp120 - V3,39,6,0.15384615384615385,0.006188078604687284,4,0.10256410256410256,0.004125385736458189,0,0.0,0.0,-4,-0.10256410256410256,-0.004125385736458189
9760,N1213,B.BE.2019.EJ.MT417772.-,24.8617,gp120 - C3,51,1,0.0196078431372549,0.0007886766849111244,3,0.058823529411764705,0.0023660300547333735,0,0.0,0.0,-3,-0.058823529411764705,-0.0023660300547333735
9761,N1213,B.BE.2019.EJ.MT417772.-,24.8617,gp120 - V4,41,3,0.07317073170731707,0.0029431105558878545,1,0.024390243902439025,0.0009810368519626183,0,0.0,0.0,-1,-0.024390243902439025,-0.0009810368519626183
9762,N1213,B.BE.2019.EJ.MT417772.-,24.8617,gp120 - C4,40,0,0.0,0.0,4,0.1,0.0040222510930467345,0,0.0,0.0,-4,-0.1,-0.0040222510930467345
9763,N1213,B.BE.2019.EJ.MT417772.-,24.8617,gp120 - V5,14,1,0.07142857142857142,0.0028730364950333817,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9764,N1213,B.BE.2019.EJ.MT417772.-,24.8617,gp120 - C5,40,0,0.0,0.0,1,0.025,0.0010055627732616836,0,0.0,0.0,-1,-0.025,-0.0010055627732616836
9765,N1213,B.BE.2019.EJ.MT417772.-,24.8617,gp41,348,11,0.031609195402298854,0.0012714012075722438,14,0.040229885057471264,0.001618146991455583,2,0.005747126436781609,0.00023116385592222613,-12,-0.034482758620689655,-0.0013869831355333567
9766,N1211,B.DE.1986.D31.U43096.D31,24.1324,signal peptide,33,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9767,N1211,B.DE.1986.D31.U43096.D31,24.1324,gp120 - C1,99,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9768,N1211,B.DE.1986.D31.U43096.D31,24.1324,gp120 - V1,46,4,0.08695652173913043,0.003603310144831448,0,0.0,0.0,9,0.1956521739130435,0.008107447825870757,9,0.1956521739130435,0.008107447825870757
9769,N1211,B.DE.1986.D31.U43096.D31,24.1324,gp120 - V2,44,1,0.022727272727272728,0.0009417742423991285,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9770,N1211,B.DE.1986.D31.U43096.D31,24.1324,gp120 - C2,97,6,0.061855670103092786,0.0025631793813749477,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9771,N1211,B.DE.1986.D31.U43096.D31,24.1324,gp120 - V3,39,7,0.1794871794871795,0.007437601709203373,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9772,N1211,B.DE.1986.D31.U43096.D31,24.1324,gp120 - C3,51,6,0.11764705882352941,0.004875066666536664,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9773,N1211,B.DE.1986.D31.U43096.D31,24.1324,gp120 - V4,41,2,0.04878048780487805,0.002021369105637154,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9774,N1211,B.DE.1986.D31.U43096.D31,24.1324,gp120 - C4,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9775,N1211,B.DE.1986.D31.U43096.D31,24.1324,gp120 - V5,14,2,0.14285714285714285,0.00591972380936595,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9776,N1211,B.DE.1986.D31.U43096.D31,24.1324,gp120 - C5,40,1,0.025,0.0010359516666390413,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9777,N1211,B.DE.1986.D31.U43096.D31,24.1324,gp41,346,15,0.04335260115606936,0.0017964479768307073,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9778,N1210,N1214,37.5279,signal peptide,33,5,0.15151515151515152,0.004037400214644345,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9779,N1210,N1214,37.5279,gp120 - C1,99,5,0.050505050505050504,0.001345800071548115,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9780,N1210,N1214,37.5279,gp120 - V1,37,4,0.10810810810810811,0.0028807396126111,1,0.02702702702702703,0.000720184903152775,0,0.0,0.0,-1,-0.02702702702702703,-0.000720184903152775
9781,N1210,N1214,37.5279,gp120 - V2,51,5,0.09803921568627451,0.002612435433005164,0,0.0,0.0,7,0.13725490196078433,0.00365740960620723,7,0.13725490196078433,0.00365740960620723
9782,N1210,N1214,37.5279,gp120 - C2,97,9,0.09278350515463918,0.0024723873479368464,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9783,N1210,N1214,37.5279,gp120 - V3,39,4,0.10256410256410256,0.002733009376066941,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9784,N1210,N1214,37.5279,gp120 - C3,51,3,0.058823529411764705,0.0015674612598030986,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9785,N1210,N1214,37.5279,gp120 - V4,41,2,0.04878048780487805,0.0012998459227635453,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9786,N1210,N1214,37.5279,gp120 - C4,40,3,0.075,0.0019985131062489505,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9787,N1210,N1214,37.5279,gp120 - V5,14,1,0.07142857142857142,0.001903345815475191,2,0.14285714285714285,0.003806691630950382,0,0.0,0.0,-2,-0.14285714285714285,-0.003806691630950382
9788,N1210,N1214,37.5279,gp120 - C5,40,2,0.05,0.0013323420708326338,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9789,N1210,N1214,37.5279,gp41,346,18,0.05202312138728324,0.0013862518656062087,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9790,N1214,B.DE.2016.9255_W12_12A2.MH575375.9255,18.6506,signal peptide,33,2,0.06060606060606061,0.003249550181016193,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9791,N1214,B.DE.2016.9255_W12_12A2.MH575375.9255,18.6506,gp120 - C1,99,3,0.030303030303030304,0.0016247750905080964,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9792,N1214,B.DE.2016.9255_W12_12A2.MH575375.9255,18.6506,gp120 - V1,37,4,0.10810810810810811,0.005796494917488344,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9793,N1214,B.DE.2016.9255_W12_12A2.MH575375.9255,18.6506,gp120 - V2,51,5,0.09803921568627451,0.005256625292820311,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9794,N1214,B.DE.2016.9255_W12_12A2.MH575375.9255,18.6506,gp120 - C2,97,5,0.05154639175257732,0.002763792679730267,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9795,N1214,B.DE.2016.9255_W12_12A2.MH575375.9255,18.6506,gp120 - V3,39,1,0.02564102564102564,0.0013748096919683891,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9796,N1214,B.DE.2016.9255_W12_12A2.MH575375.9255,18.6506,gp120 - C3,51,2,0.0392156862745098,0.0021026501171281247,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9797,N1214,B.DE.2016.9255_W12_12A2.MH575375.9255,18.6506,gp120 - V4,41,1,0.024390243902439025,0.001307745804555297,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9798,N1214,B.DE.2016.9255_W12_12A2.MH575375.9255,18.6506,gp120 - C4,40,1,0.025,0.0013404394496691796,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9799,N1214,B.DE.2016.9255_W12_12A2.MH575375.9255,18.6506,gp120 - V5,14,2,0.14285714285714285,0.0076596539981095965,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9800,N1214,B.DE.2016.9255_W12_12A2.MH575375.9255,18.6506,gp120 - C5,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9801,N1214,B.DE.2016.9255_W12_12A2.MH575375.9255,18.6506,gp41,346,9,0.02601156069364162,0.0013946768840488574,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9802,N1214,B.DE.2016.9253_rebound_S62_E12.MH575546.9253,18.6506,signal peptide,33,5,0.15151515151515152,0.008123875452540482,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9803,N1214,B.DE.2016.9253_rebound_S62_E12.MH575546.9253,18.6506,gp120 - C1,99,6,0.06060606060606061,0.003249550181016193,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9804,N1214,B.DE.2016.9253_rebound_S62_E12.MH575546.9253,18.6506,gp120 - V1,46,3,0.06521739130434782,0.003496798564354381,0,0.0,0.0,9,0.1956521739130435,0.010490395693063145,9,0.1956521739130435,0.010490395693063145
9805,N1214,B.DE.2016.9253_rebound_S62_E12.MH575546.9253,18.6506,gp120 - V2,51,1,0.0196078431372549,0.0010513250585640623,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9806,N1214,B.DE.2016.9253_rebound_S62_E12.MH575546.9253,18.6506,gp120 - C2,97,3,0.030927835051546393,0.0016582756078381603,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9807,N1214,B.DE.2016.9253_rebound_S62_E12.MH575546.9253,18.6506,gp120 - V3,39,3,0.07692307692307693,0.004124429075905168,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9808,N1214,B.DE.2016.9253_rebound_S62_E12.MH575546.9253,18.6506,gp120 - C3,51,4,0.0784313725490196,0.004205300234256249,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9809,N1214,B.DE.2016.9253_rebound_S62_E12.MH575546.9253,18.6506,gp120 - V4,44,2,0.045454545454545456,0.0024371626357621444,0,0.0,0.0,3,0.06818181818181818,0.0036557439536432164,3,0.06818181818181818,0.0036557439536432164
9810,N1214,B.DE.2016.9253_rebound_S62_E12.MH575546.9253,18.6506,gp120 - C4,40,2,0.05,0.0026808788993383592,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9811,N1214,B.DE.2016.9253_rebound_S62_E12.MH575546.9253,18.6506,gp120 - V5,17,0,0.0,0.0,0,0.0,0.0,3,0.17647058823529413,0.009461925527076562,3,0.17647058823529413,0.009461925527076562
9812,N1214,B.DE.2016.9253_rebound_S62_E12.MH575546.9253,18.6506,gp120 - C5,40,2,0.05,0.0026808788993383592,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9813,N1214,B.DE.2016.9253_rebound_S62_E12.MH575546.9253,18.6506,gp41,346,11,0.031791907514450865,0.0017046050805041588,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9814,N1209,N1215,1.33186,signal peptide,33,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9815,N1209,N1215,1.33186,gp120 - C1,99,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9816,N1209,N1215,1.33186,gp120 - V1,46,1,0.021739130434782608,0.016322384060473778,0,0.0,0.0,9,0.1956521739130435,0.146901456544264,9,0.1956521739130435,0.146901456544264
9817,N1209,N1215,1.33186,gp120 - V2,44,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9818,N1209,N1215,1.33186,gp120 - C2,97,1,0.010309278350515464,0.007740512028678287,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9819,N1209,N1215,1.33186,gp120 - V3,39,1,0.02564102564102564,0.019252042737994714,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9820,N1209,N1215,1.33186,gp120 - C3,51,3,0.058823529411764705,0.044166450987164346,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9821,N1209,N1215,1.33186,gp120 - V4,44,1,0.022727272727272728,0.017064310608677132,0,0.0,0.0,3,0.06818181818181818,0.05119293182603139,3,0.06818181818181818,0.05119293182603139
9822,N1209,N1215,1.33186,gp120 - C4,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9823,N1209,N1215,1.33186,gp120 - V5,14,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9824,N1209,N1215,1.33186,gp120 - C5,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9825,N1209,N1215,1.33186,gp41,345,3,0.008695652173913044,0.006528953624189512,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9826,N1215,N1216,4.46621,signal peptide,33,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9827,N1215,N1216,4.46621,gp120 - C1,99,1,0.010101010101010102,0.0022616514004066314,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9828,N1215,N1216,4.46621,gp120 - V1,46,2,0.043478260869565216,0.009734934288706804,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9829,N1215,N1216,4.46621,gp120 - V2,44,4,0.09090909090909091,0.020354862603659683,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9830,N1215,N1216,4.46621,gp120 - C2,97,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9831,N1215,N1216,4.46621,gp120 - V3,39,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9832,N1215,N1216,4.46621,gp120 - C3,51,2,0.0392156862745098,0.008780528966284569,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9833,N1215,N1216,4.46621,gp120 - V4,44,3,0.06818181818181818,0.01526614695274476,1,0.022727272727272728,0.005088715650914921,0,0.0,0.0,-1,-0.022727272727272728,-0.005088715650914921
9834,N1215,N1216,4.46621,gp120 - C4,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9835,N1215,N1216,4.46621,gp120 - V5,14,2,0.14285714285714285,0.03198621266289378,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9836,N1215,N1216,4.46621,gp120 - C5,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9837,N1215,N1216,4.46621,gp41,345,8,0.02318840579710145,0.005191964953976962,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9838,N1216,B.FR.1995.PIH374.AF041133.374,32.4871,signal peptide,33,4,0.12121212121212122,0.0037310846832164526,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9839,N1216,B.FR.1995.PIH374.AF041133.374,32.4871,gp120 - C1,99,3,0.030303030303030304,0.0009327711708041131,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9840,N1216,B.FR.1995.PIH374.AF041133.374,32.4871,gp120 - V1,46,12,0.2608695652173913,0.008029943122574539,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9841,N1216,B.FR.1995.PIH374.AF041133.374,32.4871,gp120 - V2,44,4,0.09090909090909091,0.0027983135124123397,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9842,N1216,B.FR.1995.PIH374.AF041133.374,32.4871,gp120 - C2,97,7,0.07216494845360824,0.002221341654182991,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9843,N1216,B.FR.1995.PIH374.AF041133.374,32.4871,gp120 - V3,39,2,0.05128205128205128,0.001578535827514653,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9844,N1216,B.FR.1995.PIH374.AF041133.374,32.4871,gp120 - C3,51,7,0.13725490196078433,0.00422490471481863,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9845,N1216,B.FR.1995.PIH374.AF041133.374,32.4871,gp120 - V4,44,5,0.11363636363636363,0.0034978918905154244,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9846,N1216,B.FR.1995.PIH374.AF041133.374,32.4871,gp120 - C4,40,1,0.025,0.0007695362159133934,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9847,N1216,B.FR.1995.PIH374.AF041133.374,32.4871,gp120 - V5,14,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9848,N1216,B.FR.1995.PIH374.AF041133.374,32.4871,gp120 - C5,40,1,0.025,0.0007695362159133934,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9849,N1216,B.FR.1995.PIH374.AF041133.374,32.4871,gp41,345,19,0.05507246376811594,0.0016952102147657362,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9850,N1216,N1217,6.08302,signal peptide,33,4,0.12121212121212122,0.01992630654052119,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9851,N1216,N1217,6.08302,gp120 - C1,99,1,0.010101010101010102,0.0016605255450434326,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9852,N1216,N1217,6.08302,gp120 - V1,46,2,0.043478260869565216,0.007147479519969557,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9853,N1216,N1217,6.08302,gp120 - V2,44,1,0.022727272727272728,0.003736182476347723,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9854,N1216,N1217,6.08302,gp120 - C2,97,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9855,N1216,N1217,6.08302,gp120 - V3,39,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9856,N1216,N1217,6.08302,gp120 - C3,51,4,0.0784313725490196,0.012893492467396064,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9857,N1216,N1217,6.08302,gp120 - V4,44,6,0.13636363636363635,0.022417094858086337,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9858,N1216,N1217,6.08302,gp120 - C4,40,2,0.05,0.008219601447964991,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9859,N1216,N1217,6.08302,gp120 - V5,14,2,0.14285714285714285,0.023484575565614257,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9860,N1216,N1217,6.08302,gp120 - C5,40,1,0.025,0.004109800723982496,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9861,N1216,N1217,6.08302,gp41,345,6,0.017391304347826087,0.002858991807987823,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9862,N1217,B.DK.2001.CTL_017.EF514705.CTL-017,32.4041,signal peptide,41,4,0.0975609756097561,0.003010760231259504,0,0.0,0.0,8,0.1951219512195122,0.006021520462519008,8,0.1951219512195122,0.006021520462519008
9863,N1217,B.DK.2001.CTL_017.EF514705.CTL-017,32.4041,gp120 - C1,99,5,0.050505050505050504,0.0015586006247681776,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9864,N1217,B.DK.2001.CTL_017.EF514705.CTL-017,32.4041,gp120 - V1,63,8,0.12698412698412698,0.003918767285131418,0,0.0,0.0,17,0.2698412698412698,0.008327380480904263,17,0.2698412698412698,0.008327380480904263
9865,N1217,B.DK.2001.CTL_017.EF514705.CTL-017,32.4041,gp120 - V2,44,2,0.045454545454545456,0.00140274056229136,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9866,N1217,B.DK.2001.CTL_017.EF514705.CTL-017,32.4041,gp120 - C2,97,5,0.05154639175257732,0.0015907367201242226,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9867,N1217,B.DK.2001.CTL_017.EF514705.CTL-017,32.4041,gp120 - V3,39,2,0.05128205128205128,0.0015825790959184572,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9868,N1217,B.DK.2001.CTL_017.EF514705.CTL-017,32.4041,gp120 - C3,51,5,0.09803921568627451,0.0030255188598441096,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9869,N1217,B.DK.2001.CTL_017.EF514705.CTL-017,32.4041,gp120 - V4,54,7,0.12962962962962962,0.004000408270238323,0,0.0,0.0,10,0.18518518518518517,0.005714868957483318,10,0.18518518518518517,0.005714868957483318
9870,N1217,B.DK.2001.CTL_017.EF514705.CTL-017,32.4041,gp120 - C4,40,1,0.025,0.000771507309260248,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9871,N1217,B.DK.2001.CTL_017.EF514705.CTL-017,32.4041,gp120 - V5,14,3,0.21428571428571427,0.006612919793659268,1,0.07142857142857142,0.0022043065978864227,0,0.0,0.0,-1,-0.07142857142857142,-0.0022043065978864227
9872,N1217,B.DK.2001.CTL_017.EF514705.CTL-017,32.4041,gp120 - C5,40,2,0.05,0.001543014618520496,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9873,N1217,B.DK.2001.CTL_017.EF514705.CTL-017,32.4041,gp41,345,18,0.05217391304347826,0.0016101022106300826,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9874,N1217,B.GB.2004.MM42d22_GN1.HM586198.MM42,36.0699,signal peptide,33,7,0.21212121212121213,0.0058808372665633156,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9875,N1217,B.GB.2004.MM42d22_GN1.HM586198.MM42,36.0699,gp120 - C1,99,7,0.0707070707070707,0.0019602790888544387,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9876,N1217,B.GB.2004.MM42d22_GN1.HM586198.MM42,36.0699,gp120 - V1,47,8,0.1702127659574468,0.004718969721497615,2,0.0425531914893617,0.0011797424303744038,1,0.02127659574468085,0.0005898712151872019,-1,-0.02127659574468085,-0.0005898712151872019
9877,N1217,B.GB.2004.MM42d22_GN1.HM586198.MM42,36.0699,gp120 - V2,44,9,0.20454545454545456,0.0056708073641860545,1,0.022727272727272728,0.0006300897071317838,0,0.0,0.0,-1,-0.022727272727272728,-0.0006300897071317838
9878,N1217,B.GB.2004.MM42d22_GN1.HM586198.MM42,36.0699,gp120 - C2,97,8,0.08247422680412371,0.0022865111021689475,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9879,N1217,B.GB.2004.MM42d22_GN1.HM586198.MM42,36.0699,gp120 - V3,39,4,0.10256410256410256,0.002843481755261383,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9880,N1217,B.GB.2004.MM42d22_GN1.HM586198.MM42,36.0699,gp120 - C3,51,9,0.17647058823529413,0.004892461255376204,1,0.0196078431372549,0.0005436068061529115,0,0.0,0.0,-1,-0.0196078431372549,-0.0005436068061529115
9881,N1217,B.GB.2004.MM42d22_GN1.HM586198.MM42,36.0699,gp120 - V4,44,4,0.09090909090909091,0.0025203588285271352,5,0.11363636363636363,0.003150448535658919,0,0.0,0.0,-5,-0.11363636363636363,-0.003150448535658919
9882,N1217,B.GB.2004.MM42d22_GN1.HM586198.MM42,36.0699,gp120 - C4,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9883,N1217,B.GB.2004.MM42d22_GN1.HM586198.MM42,36.0699,gp120 - V5,14,2,0.14285714285714285,0.003960563873399784,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9884,N1217,B.GB.2004.MM42d22_GN1.HM586198.MM42,36.0699,gp120 - C5,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9885,N1217,B.GB.2004.MM42d22_GN1.HM586198.MM42,36.0699,gp41,345,21,0.06086956521739131,0.0016875446069268645,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9886,N1215,N1218,5.37907,signal peptide,33,1,0.030303030303030304,0.005633507335474405,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9887,N1215,N1218,5.37907,gp120 - C1,99,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9888,N1215,N1218,5.37907,gp120 - V1,49,5,0.10204081632653061,0.01896997368067912,0,0.0,0.0,3,0.061224489795918366,0.01138198420840747,3,0.061224489795918366,0.01138198420840747
9889,N1215,N1218,5.37907,gp120 - V2,44,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9890,N1215,N1218,5.37907,gp120 - C2,97,1,0.010309278350515464,0.001916554041965519,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9891,N1215,N1218,5.37907,gp120 - V3,39,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9892,N1215,N1218,5.37907,gp120 - C3,51,3,0.058823529411764705,0.010935631886509138,1,0.0196078431372549,0.0036452106288363795,0,0.0,0.0,-1,-0.0196078431372549,-0.0036452106288363795
9893,N1215,N1218,5.37907,gp120 - V4,48,0,0.0,0.0,0,0.0,0.0,4,0.08333333333333333,0.015492145172554612,4,0.08333333333333333,0.015492145172554612
9894,N1215,N1218,5.37907,gp120 - C4,40,2,0.05,0.009295287103532768,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9895,N1215,N1218,5.37907,gp120 - V5,14,4,0.2857142857142857,0.05311592630590153,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9896,N1215,N1218,5.37907,gp120 - C5,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9897,N1215,N1218,5.37907,gp41,345,2,0.005797101449275362,0.0010777144467864078,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9898,N1218,B.SE.1989.P1a_19890808.GU204919.P1a,26.177,signal peptide,33,3,0.09090909090909091,0.0034728613251744245,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9899,N1218,B.SE.1989.P1a_19890808.GU204919.P1a,26.177,gp120 - C1,99,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9900,N1218,B.SE.1989.P1a_19890808.GU204919.P1a,26.177,gp120 - V1,57,6,0.10526315789473684,0.004021207850201965,0,0.0,0.0,8,0.14035087719298245,0.005361610466935954,8,0.14035087719298245,0.005361610466935954
